gene,total,log2FC,p_perm
SLC16A7,58,-0.5108150717638621,0.15328054298642535
CLIP2,64,1.0413574938396266,0.15344214608920492
PRKAR1B,75,0.5125380711560035,0.15433096315449257
HSD17B12,186,0.9740475588801984,0.15489657401422108
TRNAU1AP,61,-0.6651669867624436,0.15497737556561086
PYCR2,56,0.8292042570080183,0.15505817711700065
CCDC174,109,0.5908803253054892,0.15521978021978022
DHX29,124,0.49034232504180886,0.1553813833225598
PACSIN2,199,0.5205253305381867,0.15562378797672916
SLC38A11,144,0.6449727014626747,0.15586619263089851
MRPS15,134,0.6186664220173475,0.1560277957336781
CUL5,114,0.5538608025540855,0.15675500969618616
KCMF1,185,0.5921130029760308,0.1570782159017453
TOP2A,94,2.201353378038207,0.15723981900452488
GDE1,55,0.8003493943358325,0.15748222365869424
DCUN1D5,83,0.5277796263552347,0.1578054298642534
PSMB9,140,1.233200851816468,0.1583710407239819
MFF,128,0.3608173331362388,0.1589366515837104
CBR1,176,-0.8828110932007296,0.15901745313510018
RALGDS,158,0.4723365369874926,0.15942146089204912
EVA1B,84,-0.6546363192702749,0.15982546864899805
MRPS12,194,0.47809006421778916,0.1601486748545572
RPP30,101,-0.6907587006651824,0.1601486748545572
FGD5-AS1,119,-0.5754890679013155,0.1603102779573368
KLHL42,71,0.5892892636158145,0.16136069812540402
C21orf59,157,-0.4944872403168393,0.1615223012281836
MED31,172,-0.6847327440164083,0.16216871363930188
KMT2C,106,0.7898187268436613,0.16241111829347124
PRPF38A,209,-0.5067290046464984,0.16249191984486103
ZNF330,144,-0.609193348509106,0.16249191984486103
RABGGTB,214,-0.4248352166192377,0.16273432449903039
RP1-43E13.2,106,-0.8674426917775241,0.1644311570782159
FUOM,91,1.1676739436210266,0.1649967679379444
FLVCR1,88,-0.8907036775038003,0.1650775694893342
GNPTG,73,-0.6457854016880101,0.16515837104072398
RNF10,172,0.6131990728273404,0.1655623787976729
PPP1R35,104,-0.4881098942898275,0.1656431803490627
FUBP3,68,-0.8862066700336416,0.16580478345184227
RP11-295G20.2,185,1.1387542566342062,0.16580478345184227
PLCL1,84,-0.4748922567975141,0.16637039431157077
PRPF4,66,-0.5147501442093431,0.16637039431157077
PPP1R11,69,-0.43149464055999176,0.16653199741435035
ADIPOR1,109,0.2735309359686606,0.16661279896574013
NKIRAS2,108,-0.7646840962739453,0.16669360051712992
CDC42SE1,186,0.6699904662177588,0.1668552036199095
RPPH1,142,-0.7889374109818642,0.16693600517129928
RIN3,159,0.5589099037444057,0.16709760827407885
U2SURP,187,-0.39658532095073584,0.16725921137685842
FOXN2,63,-0.7186917134396203,0.1673400129282482
TAF12,131,-0.6297616506312441,0.16766321913380736
MGMT,203,-0.7793007041248162,0.1682288299935359
DDX26B,95,-0.661441497175389,0.16863283775048482
RNF125,72,-0.6725027400637884,0.1687136393018746
TESK2,123,1.0284762025428933,0.1687136393018746
QDPR,66,-0.5147501442093431,0.1687944408532644
AP2A2,77,0.5559306666693862,0.1687944408532644
ATF6,61,0.7327262215657202,0.16968325791855204
TMEM218,79,-0.4951064891903412,0.16984486102133162
KDM2A,180,-0.37948562712042466,0.1700064641241112
TARDBP,93,0.8628193620926051,0.17016806722689076
DCAF11,57,-0.9180005216630257,0.17016806722689076
UGCG,206,-0.5342972646553016,0.17024886877828055
MSH6,95,-0.42074825909599717,0.17081447963800905
TGFB1I1,156,-0.4055027302527423,0.17097608274078863
PUM3,72,0.612189665725894,0.1710568842921784
ULK3,59,-0.6070303870231657,0.1711376858435682
PHAX,114,0.5538608025540855,0.17138009049773756
ATF7IP,77,0.5559306666693862,0.17154169360051713
KIAA2026,76,-0.760416395954677,0.17162249515190692
NAB2,88,-0.38808742926024103,0.1717840982546865
APLP2,201,0.5988392581386736,0.17210730446024564
ECI1,99,-0.5818243291120199,0.17218810601163542
RB1CC1,144,0.39353496927989545,0.17251131221719457
TCEA2,72,-0.4634346581975453,0.1728345184227537
CRTC3,106,0.4329360202944799,0.1729961215255333
MED13L,77,-0.4432031099236905,0.1729961215255333
TBC1D20,65,1.3308641110346109,0.1729961215255333
TBK1,64,0.6041486135621632,0.17307692307692307
C16orf87,77,0.7215370619142564,0.17323852617970265
CRTC2,63,0.7847208592039823,0.17331932773109243
SDHAF2,102,-0.8793957551506376,0.173480930833872
UBAP1,76,0.7003205760045607,0.17364253393665158
RFXANK,55,-0.7429138151049367,0.17380413703943115
RC3H1,137,0.6550388116823092,0.17396574014221072
RNF38,56,0.3838824933341028,0.1741273432449903
NFKB2,137,0.5628459347491135,0.17420814479638008
TMEM159,93,-0.5436050068815313,0.17461215255332901
ARFGEF1,68,0.3494797892019585,0.17550096961861666
CTB-50L17.10,59,-0.7300181311124112,0.1760665804783452
NUP98,103,0.7432761409066314,0.1760665804783452
TOX,65,-0.6579376823605245,0.17630898513251456
JMJD1C,160,0.7306885163669464,0.17647058823529413
CHAMP1,64,-0.6879949162167032,0.17679379444085327
SPSB3,184,-0.3387000122739224,0.17703619909502263
FAM192A,73,0.8173926526844248,0.1771978021978022
PIGX,60,0.7060088831899419,0.17735940530058178
RGCC,99,1.2996694894310181,0.17744020685197157
C5orf15,61,0.5254366375481228,0.1777634130575307
COL1A1,131,1.1284431106033375,0.1784906270200388
SLC4A1AP,59,-0.7300181311124112,0.17865223012281836
CS,58,0.8852382919223454,0.17889463477698772
PCNA,168,0.8100319477331683,0.17937944408532644
GLUD1,185,0.33775049661984907,0.179541047188106
SLC4A7,76,0.3812935378777503,0.17978345184227537
GINM1,91,0.5404592579069437,0.1807530704589528
ZNF322,60,-0.9286299370939336,0.1808338720103426
RALBP1,200,0.3543230838586022,0.18115707821590174
ZNF667-AS1,111,-0.4386354472799882,0.18123787976729153
ADAM12,104,1.3764266884150556,0.18172268907563024
MED21,134,-0.47145522112569554,0.18172268907563024
HPCAL1,113,0.6500761178133891,0.1819650937297996
ATG101,181,0.4242828079647169,0.18220749838396896
STARD7,86,0.5862752756653806,0.18228829993535875
PSMA6,74,0.49034232504180886,0.18236910148674854
STRN3,73,0.6347322343769833,0.18269230769230768
CERS4,74,-0.7179351874438433,0.18350032320620555
CMTM3,146,0.4167112916459875,0.18366192630898515
MRPL43,203,-0.2868883248042138,0.18382352941176472
PHF3,138,0.3216846842602158,0.18406593406593408
NFKBID,153,1.0309783480596266,0.1851163542340013
GRSF1,82,-0.520335227558683,0.18543956043956045
NDUFAF2,136,0.3780666324335117,0.18552036199095023
TMEM259,140,0.3460345456759652,0.1856819650937298
SMARCE1,136,-0.6129787099221928,0.1863283775048481
FDFT1,156,0.4510417586242642,0.1863283775048481
GYPC,116,0.6929315967751869,0.18673238526179703
U2AF1L4,65,-0.6579376823605245,0.18681318681318682
RP9,79,0.7630563313525219,0.1868939883645766
PPP6R1,68,0.70283288842157,0.1869747899159664
LAMTOR3,78,-0.519151963156991,0.18705559146735617
MRFAP1L1,75,-0.492530822287259,0.18737879767291532
BCL3,128,0.7437846693013535,0.1874595992243051
ELK4,105,0.7744707625102266,0.18883322559793148
NPRL2,83,-0.6779060985931207,0.18899482870071105
TWF2,102,0.7274221897057954,0.18899482870071105
AP1S1,74,0.656927980491178,0.18907563025210083
CLPTM1L,117,0.5967162815158833,0.18915643180349062
PPP4R3A,180,0.5467414952147239,0.1898028442146089
ZNF677,62,-0.3866356605431319,0.1904492566257272
KIAA0040,120,-0.6220316538383479,0.19061085972850678
MRPS33,118,-0.5916992950825736,0.19117647058823528
RBM4,61,-0.5436050068815313,0.19125727213962507
PDIA4,130,0.9930619367988445,0.19206528765352296
LAIR1,127,-0.7469331665910572,0.19230769230769232
XPA,76,-0.8522362791554352,0.19230769230769232
FMR1,61,0.5254366375481228,0.19279250161603104
CLK4,85,-0.3586872909637466,0.1929541047188106
STXBP2,189,-0.5838221069579319,0.1929541047188106
UFD1L,213,0.35289041736460824,0.19319650937297997
CTDNEP1,194,0.6041486135621607,0.19327731092436976
TMEM115,55,0.8003493943358325,0.19335811247575954
APOD,58,-0.9981708703470091,0.19376212023270847
EPRS,93,0.4474618683484619,0.19384292178409826
APH1A,177,-0.5000486408947896,0.19392372333548805
MRPL37,58,-0.7635706908234374,0.19392372333548805
ST8SIA1,92,0.6965986905713794,0.19392372333548805
RPIA,66,-0.6284939044680415,0.19400452488687783
COA4,151,-0.6185670645627526,0.1942469295410472
NFKBIB,89,0.37393283292649626,0.19448933419521655
EPC1,143,-0.35003542071083715,0.19529734970911442
IPO11,74,0.656927980491178,0.1953781512605042
RDH11,72,0.7951969065702303,0.19570135746606335
PUM1,156,0.306571197732666,0.19626696832579185
STX7,124,0.49034232504180886,0.19667097608274078
TMA16,137,0.6550388116823092,0.19683257918552036
MIS18BP1,131,-0.39396892798039457,0.19739819004524886
CPNE8,95,-0.661441497175389,0.19739819004524886
CEP170,114,0.5538608025540855,0.19820620555914673
DKC1,172,0.9334421546727383,0.19820620555914673
ASCC1,62,0.7589577631389012,0.19820620555914673
QARS,56,0.5938985168684049,0.19844861021331608
SDSL,90,0.8100319477331709,0.19852941176470587
COA1,57,-0.5436050068815313,0.19909502262443438
ATP5EP2,55,-0.8691808787840353,0.19982223658694248
RASA2,88,0.6239949416145383,0.19998383968972205
PCYT1A,78,0.5771471525790819,0.20054945054945056
CNPPD1,62,-0.3866356605431319,0.20079185520361992
TTN,74,-0.9061750862662377,0.20103425985778928
SLC9A3R1,135,0.4502164181893449,0.20127666451195864
ACBD6,124,-0.4970624209444989,0.2014382676147382
FAM105A,159,0.638001799608418,0.20159987071751778
NECAP1,56,-0.5771575665925576,0.20176147382029735
SLC39A3,62,0.7589577631389012,0.20224628312863607
ARPC1A,83,-0.7642931220057302,0.20224628312863607
RGS16,86,-0.777493067055809,0.20248868778280543
LRRC58,69,-0.43149464055999176,0.20281189398836458
TROVE2,168,0.29833014688621773,0.20297349709114415
VRK1,56,-0.7077243866426379,0.20297349709114415
BIRC5,74,1.0413574938396266,0.20313510019392372
CD300A,117,0.39320116663127636,0.20313510019392372
C5orf30,168,0.29833014688621773,0.2032159017453135
TNFAIP8,65,-0.5436050068815288,0.20337750484809308
METTL7A,68,-0.7846131063853254,0.20337750484809308
ERO1A,103,0.6163908773170519,0.20378151260504201
FXYD1,191,0.6447399336272392,0.20410471881060116
LYRM4,55,-0.6115090713833343,0.20426632191338073
RAB1B,108,-0.5611990668962665,0.20531674208144796
CRYL1,88,-0.5651381684311716,0.20555914673561732
FAM96A,98,-0.5241088312557324,0.20555914673561732
COA3,151,-0.5688055610066718,0.20604395604395603
UBR4,135,0.4502164181893449,0.20636716224951518
PLEKHA2,65,0.834906616372199,0.20636716224951518
PLEC,147,0.4281613123895264,0.20660956690368454
KAT6B,67,-0.48646109977792096,0.20669036845507432
ZNRD1,220,-0.37315106133030645,0.20693277310924368
FAM199X,77,0.40315297184149007,0.20709437621202328
LMF2,89,0.642491285231927,0.20733678086619264
HDAC1,87,-0.40930391516993686,0.20733678086619264
MAP2K2,206,-0.4587161092950185,0.20774078862314158
C1orf27,65,0.6294597020913518,0.2081447963800905
KIDINS220,173,0.3480831820833175,0.20862960568842923
VTI1B,144,0.47388241984731133,0.20887201034259859
PAPD7,64,0.8100319477331709,0.20887201034259859
OTUD4,70,0.7497539358090615,0.20895281189398837
G2E3,65,0.6294597020913518,0.2093568196509373
DEF6,59,-0.8484595884099502,0.2093568196509373
NAPRT,99,0.5511732178705712,0.20959922430510666
UBE2W,71,0.5892892636158145,0.2099224305106658
CTD-2336O2.1,146,-0.7825077502424252,0.2100032320620556
RUNX2,63,0.578385517497082,0.21081124757595346
TMEM55B,61,-0.41669289439931056,0.21105365223012282
CREBZF,114,-0.3171770723099265,0.21137685843568196
RPN2,213,0.6942588232173577,0.21145765998707175
SEC63,200,0.2992940320337392,0.21153846153846154
PRPF18,77,-0.6406294612763926,0.2117808661926309
RFX1,128,0.8526552853666836,0.21202327084680025
RTCA,98,-0.3630327612397097,0.2123464770523594
WSB2,72,0.7951969065702303,0.21250808015513897
STK32C,163,-0.3743926234042568,0.21266968325791855
MRPL19,71,-0.48966619977072623,0.21275048480930833
PLXNC1,58,1.469691815731926,0.21283128636069812
SEMA4A,99,0.96293084688281,0.2129120879120879
DPF2,72,-0.5698365484547097,0.21315449256625726
SPARC,155,0.9511596848680478,0.21315449256625726
HTATSF1,125,-0.3541272080178191,0.21315449256625726
SAMD8,58,0.8852382919223454,0.2134776987718164
CCDC12,200,-0.355591377670779,0.21380090497737556
MYO6,70,0.5660194842929687,0.21444731738849385
RNPC3,55,1.0702123565118122,0.2146897220426632
CCNK,83,0.5277796263552347,0.21509372979961217
CFAP20,84,-0.4748922567975141,0.21533613445378152
PMM1,76,0.5343975051197433,0.21533613445378152
SEC24D,107,0.5603459571573787,0.21582094376212024
TRIP11,78,0.5771471525790819,0.21590174531351003
GLYR1,81,0.6389864063969427,0.21646735617323853
NCOA7,111,0.7385968096902223,0.21703296703296704
KANK2,65,-0.5436050068815288,0.21767937944408533
UBE2E1,87,0.3357135106960077,0.2179217840982547
C6orf48,182,-0.31359940143520626,0.21856819650937298
DENND1B,210,0.43655018172159865,0.21864899806076277
SKA2,94,0.3443683753843576,0.21913380736910149
CALCOCO2,181,0.3006373236027492,0.21929541047188106
NFATC2IP,105,0.6479264507501575,0.21945701357466063
FUCA2,189,0.37393283292649626,0.21945701357466063
PVRL2,81,0.6389864063969427,0.21994182288299935
ARL13B,97,-0.38201586460728104,0.22002262443438914
SGPP1,125,-0.6632752375441471,0.22010342598577892
HGS,61,0.7327262215657202,0.22034583063994828
ALDH9A1,89,-0.45680017934425565,0.22066903684550743
BORCS6,74,-0.41236047360327555,0.2213962508080155
EXOC5,111,0.6207818110193511,0.22188106011635422
CBWD1,61,-0.6651669867624436,0.22188106011635422
ARCN1,117,0.39320116663127636,0.2220426632191338
KRIT1,92,-0.39496092552639495,0.2220426632191338
TM2D2,94,-0.6037259993191015,0.2226082740788623
CEBPZOS,76,-0.4676561536482309,0.2227698771816419
FBL,196,-0.309416158081236,0.22317388493859083
HECA,170,0.7475001645389323,0.2239819004524887
JADE1,97,-0.46398783881816213,0.22422430510665806
UBL4A,68,-0.5713499973644337,0.2245475113122172
ZNF664,68,0.70283288842157,0.224628312863607
H1F0,85,-0.882129612299588,0.22478991596638656
PRELID3B,163,0.5999858467473205,0.22478991596638656
LSM12,118,0.610723139509763,0.22487071751777635
PTGER3,198,-0.4948606730301128,0.22527472527472528
MIR4458HG,64,0.6041486135621632,0.22527472527472528
STK25,66,0.4689950298981048,0.22535552682611507
C12orf29,63,-0.6031060186301904,0.22551712992889464
ZHX1,82,0.5077418731186895,0.22584033613445378
IMPA1,113,-0.33338729949118456,0.22584033613445378
SMC5,63,0.578385517497082,0.2264059469941823
RLF,153,0.4950162871457774,0.22648674854557208
ZNF721,66,-0.6284939044680415,0.22648674854557208
INPP5D,61,-0.41669289439931056,0.22648674854557208
KLHL20,56,-0.7077243866426379,0.22672915319974143
APOL6,60,1.206416740110123,0.2269715578539108
RNASEH2B,119,-0.3785457606110325,0.22721396250808015
DHPS,109,-0.5436050068815288,0.22729476405946994
CFDP1,175,-0.3862684691334389,0.22761797026502908
ETNK1,167,0.42162957495779424,0.22794117647058823
SPTLC2,124,0.39668874699420315,0.22802197802197802
RAB3GAP1,76,0.5343975051197433,0.22834518422753716
IL1RN,88,0.48496414531523985,0.22850678733031674
FAM168B,66,0.6543343707303799,0.22899159663865545
CCT7,188,-0.3866356605431319,0.22915319974143503
ZDHHC3,57,0.41332627122658583,0.22979961215255332
GBAS,132,-0.440511513917427,0.2306076276664512
CNOT8,73,0.46779975639071947,0.23101163542340014
BRE,64,-0.4534071979099525,0.23117323852617971
RBM42,201,-0.3463433008687633,0.23141564318034907
ASNSD1,120,-0.6220316538383479,0.23165804783451843
SAR1B,218,0.612189665725894,0.23214285714285715
DCAF7,174,0.4903423250418063,0.23230446024563672
PPP1R7,134,-0.5293207808752827,0.23287007110536523
MRPS7,105,-0.6153064722357189,0.2330316742081448
TAF15,121,-0.6060015440193971,0.23448610213316096
EMP1,204,0.5020668515037502,0.23448610213316096
GLIPR2,148,0.5195050369731106,0.23505171299288946
SMIM3,153,-0.6898257477325735,0.23553652230122818
AGFG1,59,0.9124597606573696,0.23610213316095668
ACOT13,137,-0.42983613192395537,0.23642533936651583
ETV3,65,0.6294597020913518,0.23682934712346476
SAFB2,92,0.4294279455182001,0.23682934712346476
USE1,106,0.4329360202944799,0.23739495798319327
GM2A,110,0.49466501004618557,0.23739495798319327
RIOK1,69,-0.43149464055999176,0.23787976729153198
ARHGEF1,82,-0.6123177569655434,0.23876858435681966
ARID2,71,0.42162957495779424,0.23876858435681966
MAD2L1BP,218,-0.31485242076564035,0.23925339366515838
WDR43,106,1.0715721068866342,0.23933419521654817
ELOF1,61,-0.5436050068815313,0.24006140917905625
CD2AP,91,-0.4152809099059901,0.24014221073044603
RGS19,156,-0.6042313658330297,0.2403038138332256
CHD1,212,0.34491970625602847,0.2403038138332256
AMFR,59,0.4704701783301936,0.2403846153846154
LENG1,87,-0.6719291038570699,0.2403846153846154
BCOR,57,0.6227533795405905,0.2403846153846154
ARHGAP21,72,0.44489935428064004,0.24046541693600518
MYO10,61,0.5254366375481228,0.24054621848739496
SNRPA,119,-0.5113646698813199,0.24062702003878475
ASXL1,88,0.6239949416145383,0.2408694246929541
SERPINB9,80,-0.26916583777548647,0.2409502262443439
PRPSAP1,65,-0.30004797554704105,0.2415158371040724
WIPI1,55,0.8003493943358325,0.2415966386554622
CNOT7,152,0.40748539263752503,0.24175824175824176
TP53I3,106,0.663439450121483,0.2421622495151907
SLC1A5,118,0.610723139509763,0.24232385261797026
ABHD5,66,0.4689950298981048,0.24256625727213962
ZMYM2,194,0.5401168190159716,0.24280866192630898
TRPM7,56,0.3838824933341028,0.24280866192630898
TMED7,165,0.6200934201958952,0.24297026502908856
AFTPH,99,0.5511732178705712,0.24297026502908856
NGDN,171,-0.28592383554194173,0.24305106658047834
DYNC1LI1,188,-0.20834658158168648,0.24305106658047834
NF1,55,0.8003493943358325,0.24305106658047834
MKLN1,100,0.6951818527055865,0.24321266968325791
MAPRE2,97,0.6454288175084868,0.24361667744020685
CD302,110,-0.5262229286532939,0.24361667744020685
LILRB3,63,-0.8302262330329399,0.24418228829993535
KAT5,58,-0.5108150717638621,0.24426308985132514
NFYB,118,-0.3942273828433023,0.24466709760827407
TMEM183A,140,0.5108427771408458,0.24539431157078215
GCA,78,-0.6157547926373645,0.24555591467356172
PROCR,56,-0.833111624076513,0.24579831932773108
ZDHHC20,65,0.44368394136891626,0.24660633484162897
C1orf162,116,0.47809006421778916,0.2470911441499677
GLT8D1,95,-0.42074825909599717,0.24717194570135748
FAM127A,71,-0.596553886830488,0.24741435035552684
KRAS,189,0.4966588633321973,0.2475759534583064
GPATCH11,73,-0.6457854016880101,0.2476567550096962
USP34,143,0.38180567669778603,0.24789915966386555
C6orf25,103,-0.5803635568916489,0.2487879767291532
SPINK4,81,0.8034140689686624,0.248868778280543
SYNE2,105,0.6479264507501575,0.24894957983193278
VAV3,63,0.578385517497082,0.24951519069166128
HAGH,124,-0.3690004844993493,0.24975759534583064
PHTF2,195,0.5486535009704568,0.24983839689722043
MYNN,62,-0.5129082096586142,0.25
ADAM10,99,0.5511732178705712,0.2504848093083387
AGAP1,212,0.8151433615507692,0.2506464124111183
TRAK2,130,0.4757603179854027,0.2507272139625081
TUG1,76,-0.5684796755205594,0.25096961861667744
SCNM1,72,0.612189665725894,0.2512120232708468
RRP15,118,0.610723139509763,0.25145442792501616
KLHL28,67,-0.5996390417958559,0.2517776341305753
CNST,133,0.5137281681844215,0.2519392372333549
MGAT2,75,0.6787874144549177,0.252262443438914
SLC25A4,65,-0.5436050068815288,0.2540400775694893
MIF4GD,85,-0.3586872909637466,0.2541208791208791
MED4,116,0.2840309462247419,0.2542824822236587
CD2BP2,163,-0.47234632371171026,0.25444408532643825
DPM2,88,0.6239949416145383,0.25444408532643825
CBLL1,74,0.49034232504180886,0.25452488687782804
UXS1,56,-0.440511513917427,0.2546056884292178
RIPK2,88,-0.4780166652539515,0.2547672915319974
SETD2,122,0.36933825884924704,0.25517129928894633
RBM26,161,0.4305858067688646,0.2564641241111829
TIMM17A,217,0.49144194021767246,0.2565449256625727
CCNG1,120,-0.49551071868048396,0.2565449256625727
POP4,82,-0.520335227558683,0.257191338073691
NFYC,94,-0.3551599174684199,0.2576761473820297
SNX29,104,-0.4123604736032781,0.2579993535875889
TMEM263,175,0.6416742414378178,0.25832255979314805
WDR46,142,0.217710448700424,0.2586457659987072
FAM89B,159,-0.2655484104300834,0.25888817065287656
IL32,62,0.9911717366714099,0.2592921784098255
KCNAB2,55,-0.4740640736284532,0.2593729799612153
TGFBR2,70,-0.40477730218421343,0.25945378151260506
C6orf62,194,0.6703505773062787,0.2599385908209438
IFFO2,82,0.8231773237900922,0.2604234001292825
PRKACB,180,-0.4242162776911991,0.2610698125404008
ELOVL1,82,0.8231773237900922,0.26131221719457015
FEZ2,116,-0.426111443863089,0.2629282482223659
PROS1,130,0.9930619367988445,0.26300904977375567
GMPPA,55,-0.8691808787840353,0.26365546218487396
BABAM1,120,-0.5594589580823647,0.26373626373626374
FRYL,120,-0.49551071868048396,0.26535229476405947
EPB41L1,88,0.3549497295589249,0.26535229476405947
MAPK8,61,0.5254366375481228,0.26535229476405947
ZNF280D,98,0.4143309335519261,0.26543309631544926
CYP20A1,142,0.45051842678180065,0.2656755009696186
CDK19,60,-0.9286299370939336,0.26599870717517776
CLC,129,5.8882407800838665,0.2662411118293471
TMC8,55,-0.4740640736284532,0.2663219133807369
YTHDF1,89,0.642491285231927,0.2668875242404654
LINC00685,86,-0.5214092607673342,0.2669683257918552
TOR1AIP1,64,0.24729939439547968,0.26712992889463477
GMPR2,77,-0.3389872872730573,0.2675339366515837
TPGS2,62,0.3649719653548758,0.2675339366515837
ST7,56,0.5938985168684049,0.2676147382029735
PPP3CB,77,-0.5436050068815313,0.2676955397543633
FZD7,62,-0.9710262306162079,0.26842275371687135
EPM2AIP1,108,-0.2653038443944266,0.26898836457659986
CYB5B,198,-0.2479395968077695,0.2693923723335488
KIAA1109,62,0.7589577631389012,0.2694731738849386
NUPL2,73,-0.43767156213246416,0.26963477698771815
CASC4,70,0.5660194842929687,0.26971557853910794
MCMBP,73,-0.5436050068815288,0.26971557853910794
RAD1,87,0.3357135106960077,0.270442792501616
TP53TG1,176,0.5093880807323536,0.2710084033613445
NDUFA9,132,-0.440511513917427,0.2711700064641241
FBXO33,82,-0.4252850396927704,0.2718164188752424
EIF2AK4,68,0.70283288842157,0.27213962508080153
GEM,162,0.6686985968313351,0.2722204266321913
CCNH,151,0.5527994770715347,0.2723012281835811
SEL1L,140,0.42676982400919206,0.2723820297349709
UCHL5,87,-0.40930391516993686,0.2727860374919198
NUDT14,177,0.3866860213070651,0.2729476405946994
SIL1,80,0.6186664220173475,0.27310924369747897
SPN,142,0.9115896188692942,0.27327084680025854
GUCD1,60,0.7060088831899419,0.27327084680025854
CAPRIN1,180,0.47977792055642077,0.27327084680025854
OS9,183,-0.3035105838116211,0.2733516483516483
LYSMD3,70,-0.40477730218421343,0.2733516483516483
NAA20,170,-0.393429266487487,0.2738364576599871
UNC50,89,-0.5436050068815288,0.27399806076276667
MRPL28,62,-0.8622874422652382,0.27407886231415646
RARRES1,136,0.4625472201000636,0.2743212669683258
SNRNP200,101,-0.3885356103886986,0.2750484809308339
KPNA1,116,0.6929315967751869,0.2755332902391726
TPD52L2,76,0.5343975051197433,0.2756948933419522
EMC2,93,-0.6243362789943883,0.27577569489334197
FASTK,64,0.4179208453038351,0.27593729799612154
OTUB1,105,0.417082069093644,0.27593729799612154
TACSTD2,161,0.7408483825871683,0.2760989010989011
PBXIP1,74,-0.30259690737773465,0.2767453135100194
YLPM1,60,0.49821516881309863,0.2773917259211377
ZBTB20,107,0.4486176425267497,0.2775533290239173
STK24,116,0.37877409599599643,0.27771493212669685
SAE1,76,0.5343975051197433,0.27779573367808663
MLX,100,-0.32579985504073466,0.27836134453781514
CTR9,173,-0.40772157879975524,0.2784421460892049
C11orf49,85,-0.4526965106833195,0.2784421460892049
ZNF644,131,0.3147803876995356,0.2786845507433743
LCMT1,86,-0.5214092607673342,0.27876535229476407
RUVBL2,82,-0.6123177569655434,0.27892695539754364
UPF3B,94,-0.2669509917586063,0.2797349709114415
LAMP2,96,0.37977371151555706,0.2797349709114415
NOSIP,216,-0.29328165279729224,0.28030058177117
ATXN2L,125,0.5037007078968286,0.2809469941822883
RGS17,147,0.6787874144549177,0.2809469941822883
CMTM7,132,-0.37982474566012536,0.2810277957336781
WDFY2,161,-0.3468485125319322,0.2811085972850679
MRPL13,159,-0.42074825909599717,0.28118939883645766
PMF1,77,-0.5436050068815313,0.28127020038784745
ZNF32,106,-0.5255710840512695,0.28183581124757595
NDRG1,127,0.4367661863695393,0.2822398190045249
SRD5A3,106,0.5448329577860532,0.2828054298642534
ZNF521,64,-0.4534071979099525,0.28304783451842275
FCGR2A,106,0.7898187268436613,0.28361344537815125
KLF2,113,-0.47529899349061894,0.2838558500323206
GTPBP4,87,0.46598104194766843,0.2838558500323206
NUMA1,112,-0.42185973452916026,0.2851486748545572
EMG1,62,-0.5129082096586142,0.28531027795733677
FAM110A,132,0.41257876082598055,0.28531027795733677
CYSLTR1,108,0.4641306418980751,0.28539107950872655
GSK3A,86,0.5862752756653806,0.28547188106011634
SRRD,65,-0.5436050068815288,0.2855526826115061
RNF216,78,0.5771471525790819,0.2856334841628959
ZCCHC7,79,-0.3955063678923951,0.2857950872656755
TTC33,56,0.5938985168684049,0.28652230122818356
TFB2M,90,0.5221970515142148,0.28660310277957335
ARFIP1,61,-0.5436050068815313,0.2869263089851325
ID3,159,-0.42074825909599717,0.2875727213962508
PRIM2,90,-0.522388520971833,0.2881383322559793
STX8,169,-0.35643505900528455,0.28829993535875886
RHOT1,65,-0.4245523352377668,0.28846153846153844
TMEM214,68,0.9070564021280347,0.2885423400129282
FADS3,204,-0.3992150975463568,0.288623141564318
DPP7,215,0.4216295749577917,0.28926955397543636
PLAC9,135,-0.7880237345479777,0.2896735617323853
LRMP,131,0.488527614059281,0.2897543632837751
TTLL7,169,0.7378821619773351,0.28991596638655465
RAP2B,103,-0.43039439643353994,0.28991596638655465
DENR,122,-0.3992150975463568,0.29048157724628315
ATG14,55,0.5644547389759219,0.2908047834518423
LGALS9,96,0.5002492827078961,0.2919360051712993
NME4,150,-0.37290581972657394,0.2925824175824176
KPNA3,84,0.5475428811766645,0.2926632191338074
STX4,167,-0.2284660776568088,0.29282482223658696
CYTH4,82,0.6590241596334879,0.2933096315449257
IFT27,60,-0.4473896916222277,0.2936328377504848
IRF2,139,0.4147472957599798,0.2941984486102133
SPATS2,57,-0.4077215787997578,0.29460245636716226
FLJ21408,130,-0.5873263843108492,0.29460245636716226
CORO1B,79,-0.2920662398855659,0.2949256625727214
MEPCE,77,0.40315297184149007,0.29516806722689076
PHF20L1,115,-0.3011469624909757,0.29524886877828055
ICAM1,189,0.315218930157776,0.2954104718810601
HMBOX1,80,0.6186664220173475,0.29581447963800905
ERBB2IP,119,0.5205253305381867,0.2960568842921784
KMT5A,78,0.5771471525790819,0.29638009049773756
PRKAG2,119,0.7345506859769271,0.29654169360051713
RNF103,142,-0.24552365394853345,0.2967032967032967
PDXDC1,136,0.4625472201000636,0.29767291531997414
ETHE1,83,-0.3045978716941859,0.2977537168713639
FAM200B,110,-0.45560852588370104,0.29815772462831286
PIK3AP1,162,0.7509372002107535,0.29831932773109243
L3MBTL3,90,0.39266939550808255,0.2989657401422107
TRIM26,72,-0.35278266454595136,0.29945054945054944
GID8,154,0.35576263001197883,0.29945054945054944
