gene,log2FC,p_perm,empirical_p
TSPAN32,-0.4245523352377668,0.36296056884292177,0.5130283729009844
CLASP2,-0.47145522112569554,0.36312217194570134,0.513317892298784
PHF12,0.31000550613694666,0.36320297349709113,0.5136074116965836
PRDM2,0.29645408024877895,0.3632837750484809,0.5138969310943833
PPIH,-0.3761482610299671,0.36417259211376857,0.5141864504921829
CAT,-0.30385142488364436,0.36433419521654814,0.5144759698899827
FAM104B,-0.2540983896865446,0.3645765998707175,0.5147654892877823
COL18A1,-0.42185973452916026,0.365142210730446,0.515055008685582
RCHY1,0.5883066686240488,0.36538461538461536,0.5153445280833816
NXF1,0.34273821132290366,0.36546541693600515,0.5156340474811812
WDSUB1,-0.32948020152868346,0.3657078215901745,0.5159235668789809
COPB1,0.2370819647139925,0.366273432449903,0.5162130862767805
ELP2,-0.40477730218421343,0.3668390433096315,0.5165026056745802
DPH3,-0.1999062893229489,0.3670006464124111,0.5167921250723798
ZFHX3,-0.2653038443944266,0.36748545572074987,0.5170816444701795
METAP1,0.46779975639071947,0.36764705882352944,0.5173711638679791
CCL1,2.0034608860810983,0.3678894634776988,0.5176606832657789
COL4A3BP,0.24903418497383503,0.3679702650290886,0.5179502026635785
OAT,0.28904393533998607,0.3679702650290886,0.5179502026635785
BORCS7,0.29691677911127323,0.36805106658047837,0.5185292414591778
RNF167,-0.3805467249274863,0.36829347123464773,0.5188187608569774
COMMD8,0.3443683753843576,0.36829347123464773,0.5188187608569774
MINPP1,0.9124597606573696,0.368939883645766,0.5193977996525767
PBDC1,0.2688676752107201,0.3695862960568843,0.5196873190503764
MRPS5,0.20736744527855686,0.3708791208791209,0.519976838448176
YIPF4,-0.5436050068815313,0.37120232708468004,0.5202663578459756
HOOK3,0.5102176926246149,0.3724951519069166,0.5205558772437753
TRIM38,-0.5771575665925576,0.3725759534583064,0.520845396641575
PQLC3,-0.519151963156991,0.3730607627666451,0.5211349160393747
KLC1,0.38744763940097726,0.3733031674208145,0.5214244354371743
CHIC2,0.383078315475551,0.3733031674208145,0.5214244354371743
GSR,0.7215370619142564,0.37411118293471235,0.5220034742327736
FKBP8,-0.2763583497608227,0.37411118293471235,0.5220034742327736
SYVN1,0.35382525947792415,0.3742727860374919,0.5225825130283729
KARS,0.5254366375481228,0.3745151906916613,0.5228720324261725
RP11-307C12.13,-0.4473896916222277,0.37532320620555915,0.5231615518239722
BRD9,0.49891960976502525,0.3755656108597285,0.5234510712217718
EXT1,0.27824948487119,0.3757272139625081,0.5237405906195716
SBSN,0.690516707037027,0.37588881706528765,0.5240301100173712
RANBP9,0.4179208453038351,0.37661603102779573,0.5243196294151709
CTDSP2,0.44368394136891626,0.3779896574014221,0.5246091488129705
PCYOX1,-0.5436050068815313,0.3780704589528119,0.5248986682107701
THRA,-0.36303276123970707,0.3784744667097608,0.5251881876085698
DDX1,0.41017197635782543,0.3792016806722689,0.5254777070063694
IFT20,0.44590261930082875,0.3797672915319974,0.5257672264041691
NELFCD,0.4179208453038351,0.3803329023917259,0.5260567458019687
TRIB2,0.22826620223287614,0.3808177117000646,0.5263462651997683
INO80C,-0.28674917597686106,0.3809793148028442,0.526635784597568
RB1,0.578385517497082,0.38114091790562377,0.5269253039953677
SLC10A3,0.4179208453038351,0.3813833225597931,0.5272148233931674
MTFR1L,-0.5818243291120199,0.38178733031674206,0.527504342790967
CWC25,-0.3164275229797038,0.3820297349709114,0.5277938621887667
PRKAR2A,-0.3805467249274863,0.3825953458306399,0.5280833815865663
SELENBP1,-0.43149464055999176,0.3826761473820297,0.528372900984366
MAGED2,-0.2284660776568088,0.3831609566903685,0.5286624203821656
DDB1,0.31621733507020877,0.3834841628959276,0.5289519397799652
PIKFYVE,0.28904393533998607,0.383726567550097,0.5292414591777649
ZNF511,-0.21761869541981466,0.3838073691014868,0.5295309785755645
TRIM27,0.248153060125054,0.38388817065287656,0.5298204979733642
ABCC4,0.6041486135621632,0.3841305753070459,0.5301100173711639
APPL2,-0.4787538625315637,0.38461538461538464,0.5303995367689636
RICTOR,0.6787874144549203,0.38461538461538464,0.5303995367689636
MRPL24,-0.42185973452916026,0.38501939237233357,0.5309785755645628
DSTYK,0.31621733507020877,0.38501939237233357,0.5309785755645628
DPY19L1,0.38744763940097726,0.38566580478345186,0.5315576143601621
OGDH,0.4179208453038351,0.38574660633484165,0.5318471337579618
PRPF31,-0.3541272080178191,0.38623141564318036,0.5321366531557614
PLPP1,1.3823944116746927,0.38687782805429866,0.5324261725535611
CA2,0.4467448230847512,0.38744343891402716,0.5327156919513607
FAM126A,0.40315297184149007,0.38760504201680673,0.5330052113491603
LAP3,0.4147472957599798,0.3878474466709761,0.5332947307469601
KLF3,0.4272486474589523,0.3878474466709761,0.5332947307469601
DEDD2,-0.36057501781585516,0.38817065287653524,0.5338737695425594
FAM195A,0.3739328329264988,0.388251454427925,0.534163288940359
NUSAP1,0.39797830689314856,0.3883322559793148,0.5344528083381587
GLRX3,0.4518510679735202,0.3889786683904331,0.5347423277359583
HCFC1R1,0.3543230838586022,0.3889786683904331,0.5347423277359583
TMEM87A,-0.44646384847099885,0.3890594699418229,0.5353213665315576
CFLAR,0.20279000020460716,0.3895442792501616,0.5356108859293572
TSR2,-0.29011136825734035,0.3897058823529412,0.5359004053271569
MGME1,-0.30259690737773465,0.3897058823529412,0.5359004053271569
TBC1D5,-0.3283370199784632,0.3897058823529412,0.5359004053271569
PDHB,-0.3711378108767655,0.38978668390433097,0.5367689635205559
XXbac-BPG13B8.10,1.4157530086211236,0.3901906916612799,0.5370584829183556
XPO1,-0.17784841037390656,0.3913219133807369,0.5373480023161552
B3GNT5,0.2735309359686606,0.392049127343245,0.5376375217139548
MRPL17,0.37877409599599643,0.39229153199741434,0.5379270411117545
RP11-347P5.1,0.9070564021280347,0.39293794440853264,0.5382165605095541
PRKCE,0.36712765502138206,0.39342275371687135,0.5385060799073538
LNPEP,0.27171622498613274,0.39342275371687135,0.5385060799073538
DTYMK,0.3365552231124663,0.3937459599224305,0.5390851187029531
NMRAL1,-0.4473896916222277,0.3938267614738203,0.5393746381007527
CDC123,0.306571197732666,0.39406916612798965,0.5396641574985525
XPC,0.4179208453038351,0.39455397543632836,0.5399536768963521
TIMM8A,0.26596433624151566,0.3947963800904977,0.5402431962941517
TMEM205,-0.4172885571001314,0.395442792501616,0.5405327156919514
PAFAH1B3,0.40748539263752503,0.395442792501616,0.5405327156919514
ITSN2,0.27684557278775557,0.395442792501616,0.5405327156919514
CNOT1,0.3475815059795448,0.39576599870717516,0.5414012738853503
COX11,0.5475428811766645,0.396574014221073,0.54169079328315
PANK2,0.2609993041600381,0.3968164188752424,0.5419803126809496
UQCRC2,-0.3691806187286863,0.39705882352941174,0.5422698320787492
STT3A,0.49034232504180886,0.3972204266321913,0.5425593514765489
RBM14,-0.3095935022782484,0.3973012281835811,0.5428488708743486
COL13A1,-0.40527685033355726,0.3973012281835811,0.5428488708743486
ZBTB21,-0.4473896916222277,0.3974628312863607,0.5434279096699479
WBP5,-0.5771575665925576,0.39827084680025854,0.5437174290677476
BCCIP,0.4689950298981048,0.39899806076276667,0.5440069484655472
MFSD1,-0.2787078570305461,0.3994828700711054,0.5442964678633468
SCAMP1,-0.3571918826506489,0.40085649644473176,0.5445859872611465
C2orf49,0.27083933996239196,0.4018261150614092,0.5448755066589461
C1orf52,-0.3630327612397097,0.40214932126696834,0.5451650260567458
UCHL3,-0.2937898900797108,0.4024725274725275,0.5454545454545454
TDRD3,-0.5337234953675672,0.40279573367808663,0.5457440648523451
SRSF1,0.3494797892019585,0.4035229476405947,0.5460335842501448
EDARADD,0.28957590254397825,0.4040077569489334,0.5463231036479445
TOB2,-0.2723029850641361,0.40441176470588236,0.5466126230457441
GSTZ1,0.5183227422616733,0.4048157724628313,0.5469021424435437
ATP2B4,-0.440511513917427,0.4054621848739496,0.5471916618413434
HARS,-0.3571918826506489,0.40578539107950873,0.547481181239143
GCLM,1.9588953336476518,0.40578539107950873,0.547481181239143
FGFR1,0.578385517497082,0.40627020038784745,0.5480602200347423
TINF2,-0.5163835381465046,0.40740142210730446,0.548349739432542
P2RX4,-0.5129082096586142,0.40756302521008403,0.5486392588303416
KIF22,-0.41752525850195454,0.40804783451842275,0.5489287782281412
SFXN3,0.6787874144549177,0.40925985778926954,0.549218297625941
SSBP4,-0.4070319540060873,0.40934065934065933,0.5495078170237406
EEF1E1,0.3443683753843576,0.4107950872656755,0.5497973364215403
YTHDF3,-0.4423216710443471,0.41095669036845506,0.5500868558193399
WDR47,-0.43149464055999176,0.41103749191984484,0.5503763752171396
SUMF2,-0.3062104222058351,0.411360698125404,0.5506658946149392
SLC50A1,0.3494797892019585,0.41168390433096314,0.5509554140127388
TPP2,0.5521539759239011,0.4118455074337427,0.5512449334105385
E2F4,-0.4473896916222277,0.4119263089851325,0.5515344528083381
TM9SF2,0.41924199470100504,0.4120071105365223,0.5518239722061378
TSEN15,-0.39626329080634465,0.41265352294764057,0.5521134916039374
APC,0.3838824933341028,0.41273432449903036,0.5524030110017372
PSTPIP2,0.35909779176355566,0.41281512605042014,0.5526925303995368
RNF126,-0.3866356605431319,0.4129767291531997,0.5529820497973365
SPIRE1,-0.2723029850641361,0.41346153846153844,0.5532715691951361
ARFGAP2,-0.4671529464436575,0.4135423400129282,0.5535610885929357
OSBPL1A,-0.4634346581975453,0.41402714932126694,0.5538506079907354
ECHDC1,-0.5672562749461744,0.41418875242404657,0.554140127388535
UBXN10-AS1,0.24679984624613588,0.4145119586296057,0.5544296467863347
FAM134A,-0.4473896916222277,0.4147543632837751,0.5547191661841343
THAP11,-0.520335227558683,0.4158855850032321,0.555008685581934
EIF2S3,-0.3043387669806871,0.41596638655462187,0.5552982049797336
KRCC1,-0.3690004844993493,0.41612798965740144,0.5555877243775333
HOTAIRM1,0.3494797892019585,0.41661279896574016,0.555877243775333
GLTP,0.3494797892019585,0.41677440206851973,0.5561667631731326
FNDC3A,0.30178304717066307,0.4168552036199095,0.5564562825709323
DCK,-0.3756603695674594,0.4169360051712993,0.5567458019687319
IDNK,-0.2653038443944266,0.4170168067226891,0.5570353213665316
BZW2,-0.28834795163945626,0.417420814479638,0.5573248407643312
RNF4,0.3346065127204283,0.4181480284421461,0.5576143601621308
SLC25A29,0.3377504966198517,0.4183096315449257,0.5579038795599305
ZNF830,-0.30004797554704105,0.41839043309631546,0.5581933989577301
CH17-340M24.3,0.5254366375481228,0.41855203619909503,0.5584829183555298
C19orf66,-0.519151963156991,0.41855203619909503,0.5584829183555298
MAT2B,0.34273821132290366,0.4194408532643827,0.5590619571511292
PDGFA,-0.22873166952811774,0.41968325791855204,0.5593514765489288
PSMC2,-0.2876900129479084,0.4200064641241112,0.5596409959467284
ARMC10,-0.21954116765017556,0.42032967032967034,0.5599305153445281
MRPS31,-0.4834840144439611,0.42073367808661927,0.5602200347423277
COX19,0.25609634263263853,0.4209760827407886,0.5605095541401274
PHF10,-0.23939563781506615,0.421218487394958,0.560799073537927
MED19,0.27083933996239196,0.42138009049773756,0.5610885929357267
ZRANB2,-0.2201010570686287,0.4218648998060763,0.5613781123335263
ARRDC3,0.3263344525540958,0.422349709114415,0.561667631731326
CDK13,0.424686133391133,0.422349709114415,0.561667631731326
POR,0.37977371151555706,0.4229153199741435,0.5622466705269253
MAP3K7,0.42162957495779424,0.4241273432449903,0.562536189924725
KDM3B,0.49821516881309863,0.42436974789915966,0.5628257093225246
COPA,-0.24566155253790556,0.42453135100193923,0.5631152287203243
KIF20B,0.5660194842929687,0.42501616031027795,0.5634047481181239
AKIRIN2,0.29464392312185883,0.42550096961861666,0.5636942675159236
ZDHHC17,-0.4740640736284532,0.42566257272139624,0.5639837869137232
STAMBP,-0.3805467249274863,0.42606658047834517,0.5642733063115228
IGFBP2,0.8003493943358325,0.42622818358112474,0.5645628257093225
MATK,-0.39626329080634465,0.42630898513251453,0.5648523451071221
USP9X,0.30094047448448824,0.4263897866839043,0.5651418645049219
HMOX1,-1.1081034050429714,0.42687459599224303,0.5654313839027215
MED17,0.4272486474589523,0.4269553975436328,0.5657209033005212
DENND5A,0.5644547389759219,0.4270361990950226,0.5660104226983208
SNAP29,-0.4070319540060873,0.4271170006464124,0.5662999420961204
CYFIP1,0.34651737534609534,0.4271978021978022,0.5665894614939201
HCLS1,0.2088735866560026,0.4276018099547511,0.5668789808917197
UTP6,-0.3785457606110325,0.42849062702003876,0.5671685002895194
PPP2R3C,-0.2416612864483233,0.42865223012281833,0.567458019687319
NDUFS1,-0.3389872872730573,0.4287330316742081,0.5677475390851187
LINC00998,-0.519151963156991,0.4288946347769877,0.5680370584829183
SCARB2,-0.440511513917427,0.4289754363283775,0.568326577880718
LYZ,0.6787874144549177,0.42962184873949577,0.5686160972785177
UFL1,-0.4100813340441382,0.42994505494505497,0.5689056166763173
SCYL1,0.2667337736148954,0.43018745959922433,0.569195136074117
ZNF12,0.5254366375481228,0.4309954751131222,0.5694846554719166
PSMG3,-0.38748580496424745,0.43115707821590177,0.5697741748697163
HERC1,0.19336058728467462,0.43115707821590177,0.5697741748697163
FBXW5,0.37713171459381495,0.43123787976729155,0.5703532136653156
DDX27,0.3334334706467428,0.4314802844214609,0.5706427330631152
CYC1,0.3084189645098029,0.43236910148674856,0.5709322524609148
TRIM44,0.4768590956781866,0.43236910148674856,0.5709322524609148
LINC00969,0.46598104194766843,0.43317711700064643,0.5715112912565142
UPF3A,-0.16173437153788683,0.4340659340659341,0.5718008106543139
CYB561A3,0.7847208592039823,0.43430833872010344,0.5720903300521135
GNB4,0.3838824933341028,0.43479314802844216,0.5723798494499132
NCBP2,0.281156191779689,0.43487394957983194,0.5726693688477128
SUCLG1,0.3768067283806075,0.4350355526826115,0.5729588882455124
BTN2A1,0.4689950298981048,0.43826761473820297,0.5732484076433121
MBNL2,0.36562952919528785,0.43842921784098254,0.5735379270411117
SDCCAG8,-0.4245523352377668,0.4387524240465417,0.5738274464389114
TFDP2,-0.24965932452004613,0.43891402714932126,0.574116965836711
RBM5,0.4329360202944799,0.43891402714932126,0.574116965836711
GJA1,-0.760416395954677,0.43899482870071105,0.5746960046323104
DCAF12,0.28957590254397825,0.43907563025210083,0.57498552403011
RBCK1,-0.42185973452916026,0.43939883645766,0.5752750434279097
POLG2,-0.4995498268035944,0.43947963800904977,0.5755645628257093
RP11-452F19.3,-0.41236047360327555,0.43956043956043955,0.575854082223509
ARHGEF2,0.2269131469957034,0.4398028442146089,0.5761436016213086
RNF115,-0.18903214886658007,0.44028765352294763,0.5764331210191083
AMHR2,-0.42576851658767356,0.440530058177117,0.5767226404169079
VAV1,0.3494797892019585,0.4410148674854557,0.5770121598147075
JOSD2,0.334223123124525,0.44125727213962507,0.5773016792125072
LRCH1,0.3263344525540958,0.4421460892049127,0.5775911986103069
CSRNP2,-0.3493361864594699,0.4427117000646412,0.5778807180081066
UTP23,-0.2142973816285721,0.442792501616031,0.5781702374059062
PDCD2,0.2754317202237116,0.4428733031674208,0.5784597568037059
WBP4,0.36217965150081927,0.4428733031674208,0.5784597568037059
LINC00116,0.402417372059647,0.4428733031674208,0.5784597568037059
TATDN1,-0.29011136825734035,0.44368131868131866,0.5793283149971048
EFCAB14,0.3963876837541922,0.44432773109243695,0.5796178343949044
UBA2,0.257254203883303,0.44481254040077567,0.5799073537927041
ZNF277,-0.5293207808752827,0.44481254040077567,0.5799073537927041
RNF8,-0.3145794932126372,0.44505494505494503,0.5804863925883034
USP36,0.2667337736148954,0.4451357466063348,0.5807759119861031
MAML1,-0.28227692299813945,0.445458952811894,0.5810654313839028
GALK1,0.44807972490646686,0.4456205559146736,0.5813549507817024
BFAR,-0.24459130394216808,0.4461053652230123,0.581644470179502
VEZT,0.30439189967342073,0.4461053652230123,0.581644470179502
MTHFD1,0.44489935428064004,0.44642857142857145,0.5822235089751013
DCTPP1,0.2846286448519909,0.44699418228829996,0.582513028372901
MEA1,-0.2436440320493774,0.44707498383968974,0.5828025477707006
SMNDC1,0.3339109865934757,0.4474789915966387,0.5830920671685003
TMEM98,-0.30677107315659863,0.44772139625080803,0.5833815865662999
ZBTB8OS,0.3436653932576996,0.44869101486748547,0.5836711059640995
SREBF1,0.41332627122658583,0.44949903038138334,0.5839606253618993
AUP1,-0.30259690737773465,0.4496606334841629,0.5842501447596989
SREBF2,0.5475428811766645,0.4509534583063995,0.5845396641574986
WHAMM,0.32460512056293034,0.4510342598577893,0.5848291835552982
HOPX,-0.5436050068815313,0.45176147382029735,0.5851187029530979
PSMD11,0.3332467623456064,0.45248868778280543,0.5854082223508975
NAE1,-0.4748922567975141,0.45248868778280543,0.5854082223508975
GPAA1,-0.2920662398855659,0.45248868778280543,0.5854082223508975
PHKG2,-0.30004797554704105,0.4531351001939237,0.5862767805442964
PFDN4,0.3642012949087253,0.45361990950226244,0.5865662999420961
ZFAND3,0.3365552231124663,0.4538623141564318,0.5868558193398957
RP11-138A9.1,0.424686133391133,0.45523594053005817,0.5871453387376955
GTF2H1,-0.4432031099236905,0.45523594053005817,0.5871453387376955
GPR108,0.2828587381237778,0.45523594053005817,0.5871453387376955
UCKL1,-0.2723029850641361,0.4555591467356173,0.5880138969310944
DDX41,0.22058205601970135,0.4556399482870071,0.588303416328894
AP3D1,-0.41236047360327555,0.45596315449256625,0.5885929357266937
KCNQ1,-0.4858895090252438,0.4561247575953458,0.5888824551244933
FMNL1,0.5938985168684049,0.4562863606981254,0.589171974522293
INPP1,0.47104176908287076,0.45709437621202326,0.5894614939200926
CLEC11A,-1.9221166301352617,0.4581447963800905,0.5897510133178923
FAM104A,0.21185693090206334,0.4581447963800905,0.5897510133178923
ADAMTS1,0.3739328329264988,0.458710407239819,0.5903300521134917
SLC35B1,-0.31593764350440784,0.45887201034259856,0.5906195715112913
LARP1,0.20381494492184435,0.45943762120232706,0.5909090909090909
CRNDE,0.9252993643760492,0.4604880413703943,0.5911986103068906
PHF11,-0.4077215787997578,0.46064964447317386,0.5914881297046902
HSPG2,0.39715578974379184,0.4612152553329024,0.5917776491024899
KIF2A,-0.2540983896865446,0.4612152553329024,0.5917776491024899
NRIP1,0.35909779176355566,0.4614576599870718,0.5923566878980892
LYRM2,-0.33715412941410366,0.4620232708468003,0.5926462072958888
SPAG16,0.3494797892019585,0.46275048480930836,0.5929357266936884
COG3,0.4179208453038351,0.46291208791208793,0.5932252460914881
EXOSC1,-0.36303276123970707,0.4631544925662573,0.5935147654892878
DDX52,0.36712765502138206,0.4635585003232062,0.5938042848870875
ORAI2,0.41332627122658583,0.4638009049773756,0.5940938042848871
VPS53,0.5077418731186895,0.46404330963154494,0.5943833236826868
ERICH1,-0.3769551374720787,0.46412411118293473,0.5946728430804864
SHARPIN,0.36712765502138206,0.4644473173884939,0.594962362478286
MKRN1,-0.12334979833166518,0.4644473173884939,0.594962362478286
DYRK2,0.4757603179854027,0.46468972204266323,0.5955414012738853
EEA1,0.2485901080050695,0.4648513251454428,0.595830920671685
CNN2,-0.4027424710416809,0.4648513251454428,0.595830920671685
IKBIP,0.2886675473804056,0.46517453135100195,0.5964099594672843
MRPL35,0.35909779176355566,0.4653361344537815,0.596699478865084
CREBBP,0.31621733507020877,0.46590174531351003,0.5969889982628837
KIFAP3,0.35382525947792415,0.46630575307045896,0.5972785176606833
ADCY7,0.44988168615979673,0.4665481577246283,0.5975680370584829
KIF13B,0.2620733373686918,0.4671945701357466,0.5978575564562826
LSM10,0.31931324836317376,0.4673561732385262,0.5981470758540822
UBFD1,0.4704701783301936,0.4677601809954751,0.5984365952518819
GMPS,0.2279178093210462,0.4684873949579832,0.5987261146496815
SSBP2,-0.2612052761808032,0.46872979961215255,0.5990156340474811
TMEM9B,-0.30677107315659863,0.46881060116354234,0.5993051534452808
ETFA,-0.20543627098695807,0.46969941822883,0.5995946728430804
SERPINF1,-0.440511513917427,0.47107304460245636,0.5998841922408802
ASB8,-0.3571918826506489,0.47115384615384615,0.6001737116386798
RNF11,0.17987735792105486,0.4720426632191338,0.6004632310364795
RAP2C,-0.41669289439931056,0.4720426632191338,0.6004632310364795
REV3L,0.2655103730405104,0.47220426632191337,0.6010422698320788
MSL3,0.36844729384276625,0.47236586942469294,0.6013317892298784
HUWE1,0.3998114647521023,0.47285067873303166,0.601621308627678
UBE2J2,0.2518562365948206,0.47357789269553974,0.6019108280254777
SPRY2,-0.32420262815089357,0.4737394957983193,0.6022003474232773
APOA1BP,0.3273150439535416,0.4749515190691661,0.602489866821077
PEF1,-0.24343146463468818,0.47519392372333547,0.6027793862188766
ZSCAN16-AS1,0.2754317202237116,0.4755979314802844,0.6030689056166764
SLC25A11,-0.3104058305885012,0.47584033613445376,0.603358425014476
HMGCS1,0.3263344525540958,0.47592113768584354,0.6036479444122756
PMVK,-0.35664207508267953,0.4761635423400129,0.6039374638100753
CYR61,-0.2646290571787159,0.47640594699418226,0.6042269832078749
UBA1,0.3350886968963353,0.47648674854557205,0.6045165026056746
HCFC1,-0.3283370199784632,0.4765675500969619,0.6048060220034742
MYO1D,-0.3571918826506489,0.4776179702650291,0.6050955414012739
GOLGA3,0.30094047448448824,0.4776987718164189,0.6053850607990735
NUMB,-0.2540983896865446,0.47850678733031676,0.6056745801968731
COPS4,-0.2920662398855659,0.4788299935358759,0.6059640995946728
CACUL1,0.24489088792475905,0.47923400129282484,0.6062536189924725
C12orf10,-0.23465476599237928,0.47988041370394313,0.6065431383902722
PAF1,-0.2540983896865446,0.48036522301228185,0.6068326577880718
RBL2,-0.2540983896865446,0.4806076276664512,0.6071221771858715
TNF,0.6997724395842536,0.4807692307692308,0.6074116965836711
CTDSP1,-0.29424553794481373,0.48214285714285715,0.6077012159814708
HK2,0.40315297184149007,0.48222365869424694,0.6079907353792704
GRAP2,0.5343975051197433,0.48287007110536523,0.60828025477707
IER5L,-0.3805467249274863,0.484082094376212,0.6085697741748697
RRM1,-0.3756603695674594,0.48464770523594053,0.6088592935726693
IRF7,0.24268829964824565,0.4855365223012282,0.609148812970469
TBC1D23,-0.21907980050812859,0.4861021331609567,0.6094383323682687
POP5,-0.29424553794481373,0.48618293471234647,0.6097278517660684
NELFB,0.32460512056293034,0.48642533936651583,0.610017371163868
FRAT2,0.22058205601970135,0.48820297349709113,0.6103068905616676
ZMAT3,-0.2462894664757806,0.48820297349709113,0.6103068905616676
GSS,0.3494797892019585,0.48860698125404006,0.6108859293572669
VTA1,0.3838824933341028,0.48933419521654814,0.6111754487550666
TARSL2,-0.3267936178083805,0.4896574014221073,0.6114649681528662
DCP2,-0.2625848555743751,0.48973820297349707,0.6117544875506659
RPF1,0.17767896505240743,0.48981900452488686,0.6120440069484655
SH3GLB2,-0.33715412941410366,0.4902230122818358,0.6123335263462651
TP53RK,-0.19638289183025703,0.49038461538461536,0.6126230457440649
ERG,-0.39626329080634465,0.49038461538461536,0.6126230457440649
VAMP3,0.16859268213573206,0.49054621848739494,0.6132020845396642
SGMS1,-0.3685183003234397,0.49159663865546216,0.6134916039374638
MT1F,0.48496414531523985,0.49167744020685195,0.6137811233352635
NDUFV3,-0.32747157601676274,0.4928894634776988,0.6140706427330631
ORMDL2,0.5277796263552347,0.4934550743374273,0.6143601621308628
CXCL2,-0.5032472692653909,0.4936166774402069,0.6146496815286624
NAPA,0.18282991979250843,0.4941014867485456,0.614939200926462
ADD3,0.219954797296391,0.4953943115707822,0.6152287203242617
DENND4C,0.4329360202944799,0.49547511312217196,0.6155182397220614
RNASEH2A,0.4474618683484619,0.49555591467356175,0.6158077591198611
AARD,0.6510424239720127,0.4958791208791209,0.6160972785176607
DBNL,-0.3690004844993493,0.49612152553329025,0.6163867979154604
NUP62,0.3494797892019585,0.4965255332902392,0.61667631731326
FLI1,-0.3541272080178191,0.4975759534583064,0.6169658367110596
CTNND1,0.3377504966198517,0.49781835811247577,0.6172553561088593
HLA-DPA1,0.37977371151555706,0.49797996121525534,0.6175448755066589
BCL2L11,0.6951818527055865,0.4982223658694247,0.6178343949044586
MRPL55,0.3216846842602158,0.49862637362637363,0.6181239143022582
SORT1,-0.4027424710416809,0.49919198448610214,0.6184134337000579
CCBL2,0.2667337736148954,0.4993535875888817,0.6187029530978576
EP300,0.21878318416458195,0.5006464124111183,0.6189924724956573
NIP7,0.5423682162283231,0.5008080155138979,0.6192819918934569
RNF6,0.2279178093210462,0.5008888170652877,0.6195715112912565
EBNA1BP2,0.2431136224817744,0.5016160310277957,0.6198610306890562
MED11,-0.2781438636531943,0.5018584356819651,0.6201505500868558
SKI,0.2394079548041131,0.5020200387847447,0.6204400694846555
RRP1B,-0.2025680890464627,0.5025048480930834,0.6207295888824551
NT5C3A,-0.1369797474188854,0.502666451195863,0.6210191082802548
ALDH2,-0.5651381684311716,0.5028280542986425,0.6213086276780544
HAAO,-0.3671784394972622,0.5032320620555915,0.621598147075854
BIN2,0.37393283292649626,0.5034744667097608,0.6218876664736538
AKAP5,0.5584931807372054,0.5048480930833872,0.6221771858714534
CTSZ,-0.21575207803706165,0.5050096961861668,0.6224667052692531
RAB5B,-0.41669289439931056,0.5052521008403361,0.6227562246670527
CCDC25,-0.3179448717111719,0.5054137039431157,0.6230457440648524
EGLN2,0.34651737534609534,0.5054945054945055,0.623335263462652
ALG3,0.35382525947792415,0.5059793148028442,0.6236247828604516
LIX1L,-0.26961138905786997,0.5065449256625727,0.6239143022582513
NFE2L1,-0.2304471216218989,0.5067065287653523,0.6242038216560509
PI4KB,-0.4077215787997578,0.5073529411764706,0.6244933410538506
YIPF5,0.2301191372947922,0.5076761473820297,0.6247828604516502
SETX,0.5125380711560035,0.5084841628959276,0.62507237984945
ETS1,0.4179208453038351,0.5089689722042663,0.6253618992472496
ERI3,-0.2723029850641361,0.5091305753070459,0.6256514186450493
CDC42EP4,-0.19695448258293674,0.5091305753070459,0.6256514186450493
MCTP1,0.18543367151304663,0.5091305753070459,0.6256514186450493
ZMYND11,-0.25409838968654713,0.5102617970265029,0.6265199768384482
SRP54,0.16266379006175746,0.5102617970265029,0.6265199768384482
ARRB2,0.2825442884623598,0.510585003232062,0.6270990156340475
PIN1,0.2688676752107201,0.5112314156431803,0.6273885350318471
HNRNPUL1,0.15436645566881374,0.5113122171945701,0.6276780544296467
IREB2,0.23307029708664848,0.5113930187459599,0.6279675738274464
CAV1,0.39715578974379184,0.512120232708468,0.6282570932252461
FUT11,0.44218113389877145,0.512120232708468,0.6282570932252461
KBTBD2,0.3377504966198517,0.5122010342598577,0.6288361320208454
B4GALT1,0.37393283292649626,0.5124434389140271,0.6291256514186451
TM6SF1,-0.3075376486480058,0.512847446670976,0.6294151708164447
SENP5,0.40105195927469317,0.513251454427925,0.6297046902142444
TSPAN3,0.22341782114085584,0.5138978668390433,0.629994209612044
GPATCH8,-0.36303276123970707,0.513978668390433,0.6302837290098436
TMEM126A,-0.18619432518474152,0.5143018745959922,0.6305732484076433
ADD1,-0.2588755299484167,0.5156755009696187,0.6308627678054429
WDR74,0.3443683753843576,0.516321913380737,0.6311522872032426
DHRS4L2,-0.3702734039959697,0.5164027149321267,0.6314418066010423
KLHDC10,0.40315297184149007,0.5165643180349063,0.631731325998842
POLR2H,-0.14994115839525424,0.5176147382029735,0.6320208453966416
PCNX,0.19336058728467717,0.5177763413057531,0.6323103647944412
VPS25,-0.4951064891903412,0.5183419521654816,0.6325998841922409
ATP6V1B2,0.30094047448448824,0.5186651583710408,0.6328894035900405
CUTC,-0.3702734039959697,0.5190691661279897,0.6331789229878402
WDR41,0.2212396198601134,0.5195539754363284,0.6334684423856398
MFSD14A,0.31621733507020877,0.5204427925016161,0.6337579617834395
KIAA1549,0.3414592262738108,0.5213316095669037,0.6340474811812391
TSN,0.30094047448448824,0.5215740142210731,0.6343370005790387
FLYWCH2,-0.22873166952811774,0.5216548157724629,0.6346265199768385
